pts,elo_i,elo_n,win_equiv,opp_pts,opp_elo_i,opp_elo_n,forecast
104,1500.0394,1511.0455,41.895054,89,1348.0541,1337.048,0.57425958
89,1348.0541,1337.048,24.611118,104,1500.0394,1511.0455,0.42574042
111,1542.4493,1546.7931,45.625187,108,1378.1304,1373.7866,0.59151936
108,1378.1304,1373.7866,27.965227,111,1542.4493,1546.7931,0.40848067
110,1397.2087,1393.3292,29.836145,111,1508.2318,1512.1113,0.48414186
111,1508.2318,1512.1113,42.006794,110,1397.2087,1393.3292,0.51585817
107,1648.2054,1652.1802,55.974754,99,1559.1949,1555.2202,0.74801093
99,1559.1949,1555.2202,46.495651,107,1648.2054,1652.1802,0.25198907
92,1410.4835,1413.3865,31.809921,86,1291.2502,1288.3473,0.77937162
86,1291.2502,1288.3473,20.542551,92,1410.4835,1413.3865,0.22062838
79,1578.5348,1574.8884,48.506432,88,1698.1837,1701.8301,0.22021723
88,1698.1837,1701.8301,60.265919,79,1578.5348,1574.8884,0.77978277
83,1516.6372,1511.0137,41.891716,96,1596.1483,1601.7719,0.26243532
96,1596.1483,1601.7719,51.193783,83,1516.6372,1511.0137,0.73756468
100,1538.4545,1531.8856,44.075443,107,1501.5875,1508.1564,0.41013116
107,1501.5875,1508.1564,41.592094,100,1538.4545,1531.8856,0.58986884
100,1475.8898,1487.6544,39.442326,91,1430.4807,1418.7161,0.42207754
91,1430.4807,1418.7161,32.34248,100,1475.8898,1487.6544,0.57792246
80,1258.3323,1255.9303,18.095596,89,1455.9309,1458.3329,0.15276009
89,1455.9309,1458.3329,36.385509,80,1258.3323,1255.9303,0.84723991
104,1500.3074,1518.7291,42.700195,97,1689.9224,1671.5006,0.15880346
97,1689.9224,1671.5006,57.698509,104,1500.3074,1518.7291,0.84119654
92,1498.9227,1509.204,41.701958,83,1614.0347,1603.7534,0.47826588
83,1614.0347,1603.7534,51.388546,92,1498.9227,1509.204,0.52173412
86,1473.9767,1464.403,37.015217,89,1396.849,1406.4227,0.7349003
89,1396.849,1406.4227,31.118988,86,1473.9767,1464.403,0.2650997
97,1512.1113,1514.6249,42.270248,95,1458.3329,1455.8193,0.70790273
95,1458.3329,1455.8193,36.125381,97,1512.1113,1514.6249,0.29209727
105,1255.9303,1249.7489,17.653492,111,1413.3865,1419.5679,0.41805953
111,1413.3865,1419.5679,32.427883,105,1255.9303,1249.7489,0.58194047
95,1531.8856,1529.5521,43.83194,97,1601.0383,1603.3718,0.2741394
97,1601.0383,1603.3718,51.351078,95,1531.8856,1529.5521,0.7258606
96,1393.3292,1397.5205,30.244373,86,1288.3473,1284.156,0.76494259
86,1288.3473,1284.156,20.21413,96,1393.3292,1397.5205,0.23505741
111,1511.0455,1518.0255,42.626511,99,1487.6544,1480.6744,0.67046666
99,1487.6544,1480.6744,38.711784,111,1511.0455,1518.0255,0.32953334
98,1518.7291,1526.3943,43.502102,92,1616.3486,1608.6835,0.50342578
92,1616.3486,1608.6835,51.870918,98,1518.7291,1526.3943,0.49657422
96,1652.1802,1654.3372,56.170433,95,1603.7534,1601.5964,0.70149207
95,1603.7534,1601.5964,51.176521,96,1652.1802,1654.3372,0.29850793
95,1406.4227,1401.6721,30.651007,97,1511.0137,1515.7643,0.49339348
97,1511.0137,1515.7643,42.389641,95,1406.4227,1401.6721,0.50660652
83,1509.204,1503.0544,41.056969,94,1548.0021,1554.1516,0.31024247
94,1548.0021,1554.1516,46.385536,83,1509.204,1503.0544,0.68975753
80,1373.7866,1366.9215,27.321554,99,1464.403,1471.2681,0.2502507
99,1464.403,1471.2681,37.729679,80,1373.7866,1366.9215,0.7497493
119,1337.048,1353.4382,26.079426,105,1508.1564,1491.7661,0.39907211
105,1508.1564,1491.7661,39.873158,119,1337.048,1353.4382,0.60092789
88,1555.2202,1588.7699,49.904053,60,1608.6835,1575.1338,0.29247254
60,1608.6835,1575.1338,48.531303,88,1555.2202,1588.7699,0.70752746
92,1671.5006,1676.9203,58.170013,78,1574.8884,1569.4688,0.7561692
78,1574.8884,1569.4688,47.955627,92,1671.5006,1676.9203,0.2438308
72,1366.9215,1363.3605,26.990608,83,1514.6249,1518.1859,0.19373906
83,1514.6249,1518.1859,42.643311,72,1366.9215,1363.3605,0.80626094
96,1601.5964,1594.7335,50.498093,106,1603.3718,1610.2347,0.35758388
106,1603.3718,1610.2347,52.022041,96,1601.5964,1594.7335,0.64241612
91,1701.8301,1704.0084,60.443497,89,1418.7161,1416.5377,0.74155933
89,1418.7161,1416.5377,32.124428,91,1701.8301,1704.0084,0.25844067
76,1249.7489,1246.9857,17.458418,102,1546.7931,1549.5563,0.092325091
102,1546.7931,1549.5563,45.91111,76,1249.7489,1246.9857,0.90767491
111,1455.8193,1471.8777,37.793228,102,1518.0255,1501.9672,0.28216779
102,1518.0255,1501.9672,40.942917,111,1455.8193,1471.8777,0.71783221
99,1503.0544,1492.8035,39.981895,108,1588.7699,1599.0209,0.52054554
108,1588.7699,1599.0209,50.922588,99,1503.0544,1492.8035,0.47945446
108,1654.3372,1659.924,56.673538,105,1554.1516,1548.5648,0.50026703
105,1554.1516,1548.5648,45.808571,108,1654.3372,1659.924,0.49973297
82,1471.2681,1463.7036,36.942566,85,1480.6744,1488.2389,0.62749815
85,1480.6744,1488.2389,39.503548,82,1471.2681,1463.7036,0.37250185
107,1401.6721,1415.9327,32.063961,98,1419.5679,1405.3073,0.33655989
98,1419.5679,1405.3073,31.008852,107,1401.6721,1415.9327,0.66344011
97,1353.4382,1342.9916,25.138121,103,1363.3605,1373.8071,0.62680382
103,1363.3605,1373.8071,27.967161,97,1353.4382,1342.9916,0.37319618
89,1246.9857,1230.7714,16.34549,115,1397.5205,1413.7349,0.42778313
115,1397.5205,1413.7349,31.844637,89,1246.9857,1230.7714,0.57221687
77,1548.5648,1542.7858,45.209721,101,1704.0084,1709.7875,0.18687397
101,1704.0084,1709.7875,60.910057,77,1548.5648,1542.7858,0.81312603
71,1569.4688,1559.7345,46.959934,83,1515.7643,1525.4985,0.4337669
83,1515.7643,1525.4985,43.408478,71,1569.4688,1559.7345,0.5662331
98,1284.156,1299.2039,21.40963,92,1416.5377,1401.4899,0.20788908
92,1416.5377,1401.4899,30.63311,98,1284.156,1299.2039,0.79211092
138,1488.2389,1493.0032,40.002831,133,1491.7661,1487.0018,0.63537407
133,1491.7661,1487.0018,39.373974,138,1488.2389,1493.0032,0.36462593
94,1575.1338,1582.0907,49.234058,80,1529.5521,1522.5952,0.69805127
80,1529.5521,1522.5952,43.104855,94,1575.1338,1582.0907,0.30194873
78,1518.1859,1507.0068,41.471535,94,1676.9203,1688.0994,0.41627052
94,1676.9203,1688.0994,59.125294,78,1518.1859,1507.0068,0.58372951
105,1487.0018,1485.1456,39.179611,107,1601.7719,1603.6281,0.22507799
107,1601.7719,1603.6281,51.37624,105,1487.0018,1485.1456,0.77492201
106,1610.2347,1618.389,52.811035,92,1599.0209,1590.8666,0.65479833
92,1599.0209,1590.8666,50.113369,106,1610.2347,1618.389,0.34520167
92,1549.5563,1535.5475,44.457115,102,1559.7345,1573.7433,0.62645906
102,1559.7345,1573.7433,48.390278,92,1549.5563,1535.5475,0.37354094
96,1463.7036,1461.1058,36.67292,97,1471.8777,1474.4755,0.34916764
97,1471.8777,1474.4755,38.064194,96,1463.7036,1461.1058,0.65083236
111,1501.9672,1504.9056,41.251148,98,1299.2039,1296.2654,0.85104817
98,1299.2039,1296.2654,21.172625,111,1501.9672,1504.9056,0.14895183
98,1526.3943,1516.9785,42.51685,105,1594.7335,1604.1493,0.54543781
105,1594.7335,1604.1493,51.427395,98,1526.3943,1516.9785,0.45456219
88,1522.5952,1517.1949,42.53952,107,1659.924,1665.3242,0.20323867
107,1659.924,1665.3242,57.154648,88,1522.5952,1517.1949,0.79676133
119,1413.7349,1430.8943,33.570644,106,1415.9327,1398.7733,0.35702538
106,1415.9327,1398.7733,30.366846,119,1413.7349,1430.8943,0.64297462
95,1405.3073,1410.9316,31.565704,86,1373.8071,1368.1827,0.68069673
86,1373.8071,1368.1827,27.439253,95,1405.3073,1410.9316,0.31930327
92,1604.1493,1621.989,53.156391,83,1709.7875,1691.9478,0.23437887
83,1709.7875,1691.9478,59.448662,92,1604.1493,1621.989,0.76562113
73,1401.4899,1392.6327,29.768532,83,1542.7858,1551.6429,0.44084871
83,1542.7858,1551.6429,46.126713,73,1401.4899,1392.6327,0.55915129
116,1342.9916,1367.9681,27.419209,99,1618.389,1593.4125,0.26704463
99,1618.389,1593.4125,50.366856,116,1342.9916,1367.9681,0.73295534
77,1392.6327,1396.4255,30.137499,75,1230.7714,1226.9785,0.58809662
75,1230.7714,1226.9785,16.092979,77,1392.6327,1396.4255,0.41190338
87,1398.7733,1389.6101,29.475895,95,1296.2654,1305.4286,0.50360918
95,1296.2654,1305.4286,21.917326,87,1398.7733,1389.6101,0.49639085
98,1516.9785,1506.6846,41.437737,113,1485.1456,1495.4396,0.40313935
113,1485.1456,1495.4396,40.258282,98,1516.9785,1506.6846,0.59686065
71,1517.1949,1503.53,41.106853,81,1535.5475,1549.2124,0.61538386
81,1535.5475,1549.2124,45.875553,71,1517.1949,1503.53,0.38461614
105,1688.0994,1691.9072,59.445271,102,1493.0032,1489.1953,0.63353628
102,1493.0032,1489.1953,39.603748,105,1688.0994,1691.9072,0.36646372
85,1474.4755,1466.8809,37.272839,87,1430.8943,1438.4889,0.69561851
87,1430.8943,1438.4889,34.34375,85,1474.4755,1466.8809,0.30438149
77,1492.8035,1478.8051,38.516361,92,1582.0907,1596.0891,0.51541203
92,1582.0907,1596.0891,50.632549,77,1492.8035,1478.8051,0.48458797
106,1461.1058,1464.3535,37.010078,105,1504.9056,1501.658,0.58018047
105,1504.9056,1501.658,40.910484,106,1461.1058,1464.3535,0.41981953
111,1410.9316,1425.4987,33.024651,92,1489.1953,1474.6283,0.53124034
92,1489.1953,1474.6283,38.080143,111,1410.9316,1425.4987,0.46875966
65,1549.2124,1532.6099,44.150974,93,1507.0068,1523.6094,0.41758591
93,1507.0068,1523.6094,43.210941,65,1549.2124,1532.6099,0.58241409
88,1593.4125,1581.9056,49.215427,111,1603.6281,1615.1349,0.34650177
111,1603.6281,1615.1349,52.497269,88,1593.4125,1581.9056,0.65349823
118,1525.4985,1527.4417,43.611538,114,1368.1827,1366.2396,0.81475812
114,1368.1827,1366.2396,27.258026,118,1525.4985,1527.4417,0.18524188
95,1367.9681,1357.7344,26.471945,124,1438.4889,1448.7227,0.27257514
124,1438.4889,1448.7227,35.393154,95,1367.9681,1357.7344,0.72742486
99,1621.989,1609.0361,51.905304,111,1691.9072,1704.8601,0.54318333
111,1691.9072,1704.8601,60.512672,99,1621.989,1609.0361,0.45681667
108,1501.658,1495.0017,40.212368,111,1551.6429,1558.2992,0.57148427
111,1551.6429,1558.2992,46.812481,108,1501.658,1495.0017,0.42851573
93,1503.53,1501.062,40.847973,96,1590.8666,1593.3346,0.25380969
96,1590.8666,1593.3346,50.359112,93,1503.53,1501.062,0.74619031
125,1596.0891,1600.2026,51.039204,103,1389.6101,1385.4966,0.85373926
103,1389.6101,1385.4966,29.079681,125,1596.0891,1600.2026,0.14626074
90,1573.7433,1580.8699,49.111088,75,1523.6094,1516.4828,0.70354581
75,1523.6094,1516.4828,42.464916,90,1573.7433,1580.8699,0.29645419
84,1665.3242,1641.8455,55.026363,109,1506.6846,1530.1633,0.58359694
109,1506.6846,1530.1633,43.895741,84,1665.3242,1641.8455,0.41640306
107,1478.8051,1490.9652,39.789215,100,1691.9478,1679.7876,0.34269625
100,1691.9478,1679.7876,58.417271,107,1478.8051,1490.9652,0.65730375
107,1425.4987,1429.9463,33.47451,104,1466.8809,1462.4332,0.58356637
104,1466.8809,1462.4332,36.810654,107,1425.4987,1429.9463,0.41643363
90,1615.1349,1618.4364,52.81559,80,1464.3535,1461.052,0.80901361
80,1464.3535,1461.052,36.667336,90,1615.1349,1618.4364,0.19098639
114,1495.4396,1491.991,39.896725,116,1679.7876,1683.2362,0.38094333
116,1679.7876,1683.2362,58.71262,114,1495.4396,1491.991,0.6190567
121,1527.4417,1533.7261,44.267342,91,1357.7344,1351.45,0.82528317
91,1357.7344,1351.45,25.898821,121,1527.4417,1533.7261,0.17471683
81,1558.2992,1544.4004,45.377228,101,1501.062,1514.9608,0.43876827
101,1501.062,1514.9608,42.30545,81,1558.2992,1544.4004,0.56123173
87,1532.6099,1538.1185,44.724735,83,1396.4255,1390.9169,0.55188596
83,1396.4255,1390.9169,29.602259,87,1532.6099,1538.1185,0.44811404
99,1609.0361,1596.3892,50.662281,106,1581.9056,1594.5526,0.67520493
106,1581.9056,1594.5526,50.480133,99,1609.0361,1596.3892,0.32479507
79,1600.2026,1592.6378,50.289806,90,1593.3346,1600.8994,0.36909282
90,1593.3346,1600.8994,51.10788,79,1600.2026,1592.6378,0.63090718
84,1385.4966,1381.1569,28.664301,119,1641.8455,1646.1852,0.11392015
119,1641.8455,1646.1852,55.426769,84,1385.4966,1381.1569,0.88607985
107,1704.8601,1706.0686,60.61058,96,1366.2396,1365.0311,0.92586923
96,1366.2396,1365.0311,27.145617,107,1704.8601,1706.0686,0.074130774
81,1516.4828,1535.3406,44.435566,71,1618.4364,1599.5786,0.23820633
71,1618.4364,1599.5786,50.977646,81,1516.4828,1535.3406,0.76179367
94,1474.6283,1468.7598,37.468384,98,1594.5526,1600.4211,0.471358
98,1594.5526,1600.4211,51.060745,94,1474.6283,1468.7598,0.528642
96,1495.0017,1503.3168,41.084484,86,1538.1185,1529.8035,0.58113778
86,1538.1185,1529.8035,43.858177,96,1495.0017,1503.3168,0.41886222
94,1491.991,1502.7181,41.02169,88,1490.9652,1480.238,0.36129647
88,1490.9652,1480.238,38.666153,94,1491.991,1502.7181,0.63870353
82,1390.9169,1386.8735,29.212042,89,1461.052,1465.0953,0.2730155
89,1461.052,1465.0953,37.08717,82,1390.9169,1386.8735,0.7269845
95,1544.4004,1506.2592,41.393116,122,1226.9785,1265.1198,0.77757341
122,1226.9785,1265.1198,18.767401,95,1544.4004,1506.2592,0.22242659
92,1480.238,1486.988,39.372528,84,1305.4286,1298.6786,0.60602593
84,1305.4286,1298.6786,21.367138,92,1480.238,1486.988,0.39397404
85,1533.7261,1540.5347,44.975941,75,1530.1633,1523.3547,0.64477617
75,1530.1633,1523.3547,43.184307,85,1533.7261,1540.5347,0.35522383
111,1365.0311,1367.9219,27.414888,110,1381.1569,1378.2661,0.61841333
110,1381.1569,1378.2661,28.389141,111,1365.0311,1367.9219,0.38158667
124,1448.7227,1462.7638,36.844971,92,1429.9463,1415.9052,0.66457105
92,1429.9463,1415.9052,32.061203,124,1448.7227,1462.7638,0.33542895
111,1596.3892,1605.6051,51.570091,95,1592.6378,1583.4219,0.64502478
95,1592.6378,1583.4219,49.36797,111,1596.3892,1605.6051,0.35497522
87,1580.8699,1571.6509,48.177723,92,1600.8994,1610.1184,0.61309648
92,1600.8994,1610.1184,52.010719,87,1580.8699,1571.6509,0.38690352
120,1462.4332,1469.1045,37.504276,111,1468.7598,1462.0885,0.63163275
111,1468.7598,1462.0885,36.774876,120,1462.4332,1469.1045,0.36836725
129,1683.2362,1692.8384,59.523094,123,1646.1852,1636.583,0.41038758
123,1646.1852,1636.583,54.536736,129,1683.2362,1692.8384,0.58961242
97,1351.45,1350.351,25.799282,108,1706.0686,1707.1676,0.06805259
108,1706.0686,1707.1676,60.699368,97,1351.45,1350.351,0.93194741
88,1514.9608,1505.549,41.318623,95,1583.4219,1592.8337,0.54526395
95,1583.4219,1592.8337,50.309299,88,1514.9608,1505.549,0.45473605
102,1600.4211,1608.8456,51.886726,85,1367.9219,1359.4974,0.68194556
85,1367.9219,1359.4974,26.633919,102,1600.4211,1608.8456,0.31805447
95,1523.3547,1525.4286,43.401165,91,1378.2661,1376.1923,0.80389893
91,1378.2661,1376.1923,28.192505,95,1523.3547,1525.4286,0.19610107
74,1535.3406,1520.0895,42.842625,87,1571.6509,1586.902,0.59064376
87,1571.6509,1586.902,49.717167,74,1535.3406,1520.0895,0.40935624
78,1415.9052,1399.0912,30.397953,103,1350.351,1367.1649,0.45059031
103,1350.351,1367.1649,27.34425,78,1415.9052,1399.0912,0.54940969
114,1692.8384,1693.9287,59.614006,93,1265.1198,1264.0294,0.95425254
93,1265.1198,1264.0294,18.686783,114,1692.8384,1693.9287,0.045747459
83,1386.8735,1377.0411,28.272915,103,1610.1184,1619.9508,0.32971939
103,1610.1184,1619.9508,52.96109,83,1386.8735,1377.0411,0.67028058
96,1605.6051,1610.2701,52.025486,80,1462.7638,1458.0988,0.80185157
80,1462.7638,1458.0988,36.361263,96,1605.6051,1610.2701,0.19814843
91,1502.7181,1495.8586,40.302227,117,1636.583,1643.4425,0.2064867
117,1636.583,1643.4425,55.174076,91,1502.7181,1495.8586,0.7935133
97,1707.1676,1685.3883,58.895794,105,1469.1045,1490.8838,0.87501502
105,1469.1045,1490.8838,39.780682,97,1707.1676,1685.3883,0.12498498
100,1486.988,1493.4528,40.049965,94,1540.5347,1534.0699,0.56645626
94,1540.5347,1534.0699,44.303181,100,1486.988,1493.4528,0.43354374
81,1298.6786,1295.1224,21.080902,99,1506.2592,1509.8153,0.14547068
99,1506.2592,1509.8153,41.766064,81,1298.6786,1295.1224,0.85452932
90,1465.0953,1459.5496,36.511559,94,1599.5786,1605.1244,0.45053688
94,1599.5786,1605.1244,51.523003,90,1465.0953,1459.5496,0.54946315
99,1493.4528,1488.3533,39.51553,105,1495.8586,1500.9581,0.35675061
105,1495.8586,1500.9581,40.837074,99,1493.4528,1488.3533,0.64324939
102,1505.549,1521.0798,42.946285,72,1520.0895,1504.5586,0.62056434
72,1520.0895,1504.5586,41.214745,102,1505.549,1521.0798,0.37943566
78,1295.1224,1289.0659,20.599216,91,1359.4974,1365.554,0.27964592
91,1359.4974,1365.554,27.19422,78,1295.1224,1289.0659,0.72035408
101,1264.0294,1258.9316,18.313099,128,1458.0988,1463.1965,0.15540808
128,1458.0988,1463.1965,36.889904,101,1264.0294,1258.9316,0.84459192
85,1586.902,1556.6469,46.64254,104,1462.0885,1492.3436,0.78484547
104,1462.0885,1492.3436,39.933693,85,1586.902,1556.6469,0.21515453
101,1529.8035,1533.7314,44.267902,96,1490.8838,1486.9558,0.68990731
96,1490.8838,1486.9558,39.369152,101,1529.8035,1533.7314,0.31009269
109,1503.3168,1508.4053,41.618198,93,1377.0411,1371.9526,0.78626335
93,1377.0411,1371.9526,27.792555,109,1503.3168,1508.4053,0.21373665
99,1509.8153,1527.6509,43.633392,86,1525.4286,1507.593,0.33949989
86,1525.4286,1507.593,41.533012,99,1509.8153,1527.6509,0.66050011
94,1592.8337,1598.4263,50.863846,83,1534.0699,1528.4774,0.71380121
83,1534.0699,1528.4774,43.719727,94,1592.8337,1598.4263,0.28619879
86,1399.0912,1396.1154,30.107252,87,1376.1923,1379.1681,0.39082885
87,1376.1923,1379.1681,28.474863,86,1399.0912,1396.1154,0.60917115
110,1693.9287,1687.0361,59.035454,112,1685.3883,1692.2809,0.65131146
112,1685.3883,1692.2809,59.476521,110,1693.9287,1687.0361,0.34868854
85,1619.9508,1605.1593,51.526424,113,1605.1244,1619.9159,0.37982321
113,1605.1244,1619.9159,52.957737,85,1619.9508,1605.1593,0.62017679
99,1608.8456,1603.6744,51.380795,107,1643.4425,1648.6136,0.31544119
107,1643.4425,1648.6136,55.649475,99,1608.8456,1603.6744,0.68455881
117,1528.4774,1541.7592,45.103138,107,1500.9581,1487.6764,0.39717919
107,1500.9581,1487.6764,39.444626,117,1528.4774,1541.7592,0.60282081
92,1463.1965,1458.2318,36.375042,101,1521.0798,1526.0446,0.28723538
101,1521.0798,1526.0446,43.465549,92,1463.1965,1458.2318,0.71276462
96,1504.5586,1500.7808,40.81847,104,1603.6744,1607.4523,0.24118334
104,1603.6744,1607.4523,51.750751,96,1504.5586,1500.7808,0.75881666
98,1379.1681,1372.4708,27.84129,107,1371.9526,1378.6499,0.36955863
107,1371.9526,1378.6499,28.4256,98,1379.1681,1372.4708,0.63044137
98,1492.3436,1484.9156,39.155537,113,1533.7314,1541.1594,0.30706137
113,1533.7314,1541.1594,45.040852,98,1492.3436,1484.9156,0.69293863
93,1619.9159,1612.8059,52.271809,97,1486.9558,1494.0658,0.54729158
97,1486.9558,1494.0658,40.114235,93,1619.9159,1612.8059,0.45270842
85,1258.9316,1255.4977,18.064398,109,1508.4053,1511.8392,0.11797667
109,1508.4053,1511.8392,41.978268,85,1258.9316,1255.4977,0.88202333
105,1605.1593,1583.0328,49.328854,114,1396.1154,1418.2418,0.85557336
114,1396.1154,1418.2418,32.294964,105,1605.1593,1583.0328,0.14442664
109,1507.593,1518.1345,42.637928,83,1459.5496,1449.0081,0.70102984
83,1459.5496,1449.0081,35.422535,109,1507.593,1518.1345,0.29897016
94,1692.2809,1677.7014,58.237526,101,1610.2701,1624.8496,0.74034029
101,1610.2701,1624.8496,53.429478,94,1692.2809,1677.7014,0.25965971
99,1289.0659,1287.8846,20.506126,101,1488.3533,1489.5345,0.15150619
101,1488.3533,1489.5345,39.63929,99,1289.0659,1287.8846,0.84849381
89,1526.0446,1520.2925,42.863876,92,1418.2418,1423.9939,0.51122713
92,1418.2418,1423.9939,32.872894,89,1526.0446,1520.2925,0.48877284
98,1494.0658,1488.7461,39.556683,100,1367.1649,1372.4846,0.53863633
100,1367.1649,1372.4846,27.842588,98,1494.0658,1488.7461,0.4613637
102,1687.0361,1689.4647,59.240345,95,1518.1345,1515.7059,0.82461339
95,1518.1345,1515.7059,42.383526,102,1687.0361,1689.4647,0.17538661
90,1287.8846,1302.8741,21.708059,80,1500.7808,1485.7913,0.34301606
80,1500.7808,1485.7913,39.247208,90,1287.8846,1302.8741,0.65698397
93,1484.9156,1492.5889,39.9594,85,1541.1594,1533.4862,0.56263942
85,1541.1594,1533.4862,44.24234,93,1484.9156,1492.5889,0.43736058
107,1556.6469,1560.438,47.032146,99,1458.2318,1454.4407,0.75807762
99,1458.2318,1454.4407,35.982868,107,1556.6469,1560.438,0.24192238
113,1648.6136,1660.1951,56.697815,104,1598.4263,1586.8448,0.42880106
104,1598.4263,1586.8448,49.711445,113,1648.6136,1660.1951,0.57119894
88,1527.6509,1531.6826,44.054268,73,1365.554,1361.5222,0.81887603
73,1365.554,1361.5222,26.82057,88,1527.6509,1531.6826,0.18112397
88,1560.438,1547.561,45.704697,93,1255.4977,1268.3746,0.76489949
93,1255.4977,1268.3746,19.009518,88,1560.438,1547.561,0.23510052
105,1612.8059,1616.3158,52.611305,82,1372.4846,1368.9747,0.87642974
82,1372.4846,1368.9747,27.51329,105,1612.8059,1616.3158,0.12357026
113,1487.6764,1491.9976,39.897415,107,1449.0081,1444.6869,0.68959767
107,1449.0081,1444.6869,34.978336,113,1487.6764,1491.9976,0.31040233
74,1378.6499,1363.217,26.977322,96,1511.8392,1527.2721,0.45238146
96,1511.8392,1527.2721,43.593822,74,1378.6499,1363.217,0.54761851
108,1541.7592,1540.2355,44.944851,109,1660.1951,1661.7188,0.22141868
109,1660.1951,1661.7188,56.834007,108,1541.7592,1540.2355,0.77858132
98,1677.7014,1682.3771,58.639248,89,1607.4523,1602.7766,0.72711474
89,1607.4523,1602.7766,51.292603,98,1677.7014,1682.3771,0.27288526
112,1583.0328,1592.3466,50.260815,95,1372.4708,1363.1571,0.65394962
95,1372.4708,1363.1571,26.971769,112,1583.0328,1592.3466,0.34605035
108,1689.4647,1692.5155,59.496128,96,1302.8741,1299.8234,0.838857
96,1302.8741,1299.8234,21.459816,108,1689.4647,1692.5155,0.16114302
90,1361.5222,1350.3857,25.802431,108,1540.2355,1551.3719,0.3886216
108,1540.2355,1551.3719,46.098728,90,1361.5222,1350.3857,0.61137843
90,1363.1571,1359.3875,26.6238,100,1488.7461,1492.5157,0.21440166
