game_id,year_id,team_id,fran_id,pts,elo_i,elo_n,win_equiv,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,forecast
200612210cle,2007,det,pistons,87,1599.754,1615.8763,52.772896,cle,cavaliers,71,1538.5492,1522.4269,0.44440013
200612210cle,2007,cle,cavaliers,71,1538.5492,1522.4269,43.308601,det,pistons,87,1599.754,1615.8763,0.55559987
200612210sac,2007,was,wizards,126,1544.1056,1554.483,46.637653,sac,kings,119,1504.9865,1494.609,0.41327125
200612210sac,2007,sac,kings,119,1504.9865,1494.609,40.393116,was,wizards,126,1544.1056,1554.483,0.58672875
200612220atl,2007,atl,hawks,90,1393.3334,1382.6572,29.010286,ind,pacers,100,1485.558,1496.2341,0.51118779
200612220atl,2007,ind,pacers,100,1485.558,1496.2341,40.563557,atl,hawks,90,1393.3334,1382.6572,0.48881221
200612220bos,2007,bos,celtics,83,1456.4891,1432.8293,33.982422,phi,sixers,98,1368.7107,1392.3705,0.74667174
200612220bos,2007,phi,sixers,98,1368.7107,1392.3705,29.94866,bos,celtics,83,1456.4891,1432.8293,0.25332826
200612220cha,2007,uta,jazz,89,1584.2207,1566.6655,47.885628,cha,hornets,101,1355.7964,1373.3516,0.67683613
200612220cha,2007,cha,hornets,101,1355.7964,1373.3516,28.123978,uta,jazz,89,1584.2207,1566.6655,0.32316384
200612220dal,2007,lac,clippers,83,1482.0302,1475.7905,38.422501,dal,mavericks,115,1661.7217,1667.9613,0.1665839
200612220dal,2007,dal,mavericks,115,1661.7217,1667.9613,57.573822,lac,clippers,83,1482.0302,1475.7905,0.8334161
200612220den,2007,den,nuggets,96,1538.7314,1527.6543,43.854752,sac,kings,101,1494.609,1505.6862,0.69627786
200612220den,2007,sac,kings,101,1494.609,1505.6862,41.554981,den,nuggets,96,1538.7314,1527.6543,0.30372214
200612220min,2007,mil,bucks,113,1471.799,1482.1168,39.084095,min,timberwolves,107,1457.7772,1447.4594,0.37873268
200612220min,2007,min,timberwolves,107,1457.7772,1447.4594,35.480988,mil,bucks,113,1471.799,1482.1168,0.62126732
200612220njn,2007,lal,lakers,99,1573.8892,1580.2305,49.259834,njn,nets,95,1474.6156,1468.2743,0.49895459
200612220njn,2007,njn,nets,95,1474.6156,1468.2743,37.638245,lal,lakers,99,1573.8892,1580.2305,0.50104541
200612220nok,2007,nok,pelicans,100,1430.76,1434.7563,34.178799,mem,grizzlies,97,1446.7676,1442.7712,0.61857384
200612220nok,2007,mem,grizzlies,97,1446.7676,1442.7712,34.998936,nok,pelicans,100,1430.76,1434.7563,0.38142616
200612220nyk,2007,nyk,knicks,103,1388.843,1403.3048,31.02009,chi,bulls,92,1569.6421,1555.1803,0.38577268
200612220nyk,2007,chi,bulls,92,1569.6421,1555.1803,46.709393,nyk,knicks,103,1388.843,1403.3048,0.61422729
200612220orl,2007,orl,magic,108,1510.0833,1495.5542,40.492245,gsw,warriors,117,1485.5253,1500.0543,0.67194903
200612220orl,2007,gsw,warriors,117,1485.5253,1500.0543,40.964264,orl,magic,108,1510.0833,1495.5542,0.32805097
200612220pho,2007,pho,suns,139,1662.2888,1649.3265,55.907688,was,wizards,144,1554.483,1567.4453,0.76785278
200612220pho,2007,was,wizards,144,1554.483,1567.4453,47.965088,pho,suns,139,1662.2888,1649.3265,0.23214722
200612220por,2007,por,trailblazers,100,1394.2443,1389.3645,29.656866,tor,raptors,101,1439.989,1444.8688,0.57745105
200612220por,2007,tor,raptors,101,1439.989,1444.8688,35.214413,por,trailblazers,100,1394.2443,1389.3645,0.42254895
200612220sas,2007,sas,spurs,78,1697.8068,1666.4034,57.436893,hou,rockets,97,1555.8679,1587.2712,0.80102485
200612220sas,2007,hou,rockets,97,1555.8679,1587.2712,49.965767,sas,spurs,78,1697.8068,1666.4034,0.19897515
200612230chi,2007,cha,hornets,76,1373.3516,1366.2157,27.453201,chi,bulls,115,1555.1803,1562.3162,0.1648829
200612230chi,2007,chi,bulls,115,1555.1803,1562.3162,47.441456,cha,hornets,76,1373.3516,1366.2157,0.8351171
200612230cle,2007,cle,cavaliers,86,1522.4269,1525.7272,43.653515,orl,magic,83,1495.5542,1492.2539,0.67487943
200612230cle,2007,orl,magic,83,1495.5542,1492.2539,40.146156,cle,cavaliers,86,1522.4269,1525.7272,0.32512057
200612230det,2007,atl,hawks,81,1382.6572,1378.5602,28.618492,det,pistons,108,1615.8763,1619.9734,0.12806648
200612230det,2007,det,pistons,108,1615.8763,1619.9734,53.166027,atl,hawks,81,1382.6572,1378.5602,0.87193352
200612230hou,2007,lac,clippers,98,1475.7905,1488.8622,39.790607,hou,rockets,93,1587.2712,1574.1996,0.22839773
200612230hou,2007,hou,rockets,93,1587.2712,1574.1996,48.651054,lac,clippers,98,1475.7905,1488.8622,0.77160227
200612230ind,2007,ind,pacers,71,1496.2341,1482.8286,39.158604,min,timberwolves,78,1447.4594,1460.8649,0.70191139
200612230ind,2007,min,timberwolves,78,1447.4594,1460.8649,36.867542,ind,pacers,71,1496.2341,1482.8286,0.29808861
200612230mem,2007,mem,grizzlies,97,1442.7712,1437.6621,34.475525,uta,jazz,100,1566.6655,1571.7747,0.46566746
200612230mem,2007,uta,jazz,100,1566.6655,1571.7747,48.405266,mem,grizzlies,97,1442.7712,1437.6621,0.53433251
200612230mia,2007,mia,heat,105,1480.723,1489.6075,39.868729,gsw,warriors,92,1500.0543,1491.1698,0.61404949
200612230mia,2007,gsw,warriors,92,1500.0543,1491.1698,40.032494,mia,heat,105,1480.723,1489.6075,0.38595051
200612230mil,2007,mil,bucks,115,1482.1168,1489.0156,39.80669,njn,nets,104,1468.2743,1461.3755,0.65821064
200612230mil,2007,njn,nets,104,1468.2743,1461.3755,36.920567,mil,bucks,115,1482.1168,1489.0156,0.34178936
200612230nok,2007,nok,pelicans,77,1434.7563,1420.6224,32.74649,sas,spurs,112,1666.4034,1680.5374,0.31911939
200612230nok,2007,sas,spurs,112,1666.4034,1680.5374,58.662888,nok,pelicans,77,1434.7563,1420.6224,0.68088061
200612230phi,2007,phi,sixers,98,1392.3705,1404.2218,31.11063,nyk,knicks,77,1403.3048,1391.4535,0.62543994
200612230phi,2007,nyk,knicks,77,1403.3048,1391.4535,29.859516,phi,sixers,98,1392.3705,1404.2218,0.37456006
200612230sea,2007,sea,thunder,110,1457.2432,1464.9708,37.2943,tor,raptors,97,1444.8688,1437.1411,0.6563068
200612230sea,2007,tor,raptors,97,1444.8688,1437.1411,34.422268,sea,thunder,110,1457.2432,1464.9708,0.3436932
200612250mia,2007,lal,lakers,85,1580.2305,1566.6531,47.884357,mia,heat,101,1489.6075,1503.1849,0.48650861
200612250mia,2007,mia,heat,101,1489.6075,1503.1849,41.292645,lal,lakers,85,1580.2305,1566.6531,0.51349139
200612260dal,2007,cha,hornets,84,1366.2157,1364.5452,27.297321,dal,mavericks,97,1667.9613,1669.6318,0.090082049
200612260dal,2007,dal,mavericks,97,1667.9613,1669.6318,57.720165,cha,hornets,84,1366.2157,1364.5452,0.90991795
200612260den,2007,den,nuggets,116,1527.6543,1532.3363,44.34306,bos,celtics,105,1432.8293,1428.1473,0.75426733
200612260den,2007,bos,celtics,105,1432.8293,1428.1473,33.506687,den,nuggets,116,1527.6543,1532.3363,0.24573267
200612260det,2007,njn,nets,91,1461.3755,1460.1422,36.792522,det,pistons,92,1619.9734,1621.2067,0.18413055
200612260det,2007,det,pistons,92,1619.9734,1621.2067,53.28389,njn,nets,91,1461.3755,1460.1422,0.81586945
200612260gsw,2007,gsw,warriors,116,1491.1698,1498.1619,40.765755,phi,sixers,97,1404.2218,1397.2297,0.74576646
200612260gsw,2007,phi,sixers,97,1404.2218,1397.2297,30.422905,gsw,warriors,116,1491.1698,1498.1619,0.25423354
200612260ind,2007,ind,pacers,81,1482.8286,1489.6442,39.872566,hou,rockets,76,1574.1996,1567.384,0.51241559
200612260ind,2007,hou,rockets,76,1574.1996,1567.384,47.958847,ind,pacers,81,1482.8286,1489.6442,0.48758441
200612260min,2007,min,timberwolves,100,1460.8649,1465.7225,37.37252,chi,bulls,98,1562.3162,1557.4585,0.49791142
200612260min,2007,chi,bulls,98,1562.3162,1557.4585,46.943539,min,timberwolves,100,1460.8649,1465.7225,0.50208855
200612260pho,2007,por,trailblazers,87,1389.3645,1386.2267,29.353596,pho,suns,110,1649.3265,1652.4644,0.11183745
200612260pho,2007,pho,suns,110,1649.3265,1652.4644,56.192478,por,trailblazers,87,1389.3645,1386.2267,0.88816255
200612260sas,2007,sas,spurs,107,1680.5374,1662.0469,57.051647,mil,bucks,114,1489.0156,1507.5061,0.84265727
200612260sas,2007,mil,bucks,114,1489.0156,1507.5061,41.745838,sas,spurs,107,1680.5374,1662.0469,0.15734273
200612260sea,2007,nok,pelicans,94,1420.6224,1415.6827,32.250626,sea,thunder,102,1464.9708,1469.9105,0.30344719
200612260sea,2007,sea,thunder,102,1464.9708,1469.9105,37.808781,nok,pelicans,94,1420.6224,1415.6827,0.69655281
200612260uta,2007,lac,clippers,92,1488.8622,1484.179,39.299984,uta,jazz,102,1571.7747,1576.4579,0.25866306
200612260uta,2007,uta,jazz,102,1571.7747,1576.4579,48.87944,lac,clippers,92,1488.8622,1484.179,0.74133694
200612260was,2007,mem,grizzlies,101,1437.6621,1432.8773,33.987305,was,wizards,116,1567.4453,1572.2301,0.21036303
200612260was,2007,was,wizards,116,1567.4453,1572.2301,48.451473,mem,grizzlies,101,1437.6621,1432.8773,0.78963697
200612270atl,2007,atl,hawks,76,1378.5602,1368.3461,27.65263,cle,cavaliers,89,1525.7272,1535.9413,0.4325352
200612270atl,2007,cle,cavaliers,89,1525.7272,1535.9413,44.718399,atl,hawks,76,1378.5602,1368.3461,0.56746483
200612270cha,2007,cha,hornets,107,1364.5452,1359.1263,26.794762,was,wizards,114,1572.2301,1577.6489,0.34980777
200612270cha,2007,was,wizards,114,1572.2301,1577.6489,48.999691,cha,hornets,107,1364.5452,1359.1263,0.65019226
200612270chi,2007,mia,heat,103,1503.1849,1499.1719,40.871696,chi,bulls,109,1557.4585,1561.4716,0.29150826
200612270chi,2007,chi,bulls,109,1557.4585,1561.4716,47.355019,mia,heat,103,1503.1849,1499.1719,0.70849174
200612270lac,2007,lac,clippers,100,1484.179,1493.4771,40.27441,bos,celtics,77,1428.1473,1418.8492,0.71057743
200612270lac,2007,bos,celtics,77,1428.1473,1418.8492,32.568192,lac,clippers,100,1484.179,1493.4771,0.28942257
200612270mem,2007,mem,grizzlies,96,1432.8773,1417.4814,32.430885,mil,bucks,112,1507.5061,1522.902,0.53644735
200612270mem,2007,mil,bucks,112,1507.5061,1522.902,43.358273,mem,grizzlies,96,1432.8773,1417.4814,0.46355265
200612270njn,2007,hou,rockets,96,1567.384,1586.0482,49.843533,njn,nets,71,1460.1422,1441.478,0.51042032
200612270njn,2007,njn,nets,71,1460.1422,1441.478,34.866257,hou,rockets,96,1567.384,1586.0482,0.48957968
200612270nyk,2007,nyk,knicks,151,1391.4535,1403.1624,31.006033,det,pistons,145,1621.2067,1609.4978,0.32149294
200612270nyk,2007,det,pistons,145,1621.2067,1609.4978,52.156147,nyk,knicks,151,1391.4535,1403.1624,0.67850709
200612270orl,2007,lal,lakers,106,1566.6531,1580.0822,49.244907,orl,magic,93,1492.2539,1478.8248,0.46322399
200612270orl,2007,orl,magic,93,1492.2539,1478.8248,38.739677,lal,lakers,106,1566.6531,1580.0822,0.53677601
200612270por,2007,nok,pelicans,85,1415.6827,1405.4911,31.236124,por,trailblazers,100,1386.2267,1396.4183,0.39985156
200612270por,2007,por,trailblazers,100,1386.2267,1396.4183,30.3435,nok,pelicans,85,1415.6827,1405.4911,0.60014844
200612270sac,2007,phi,sixers,76,1397.2297,1389.6226,29.681868,sac,kings,101,1505.6862,1513.2933,0.23148024
200612270sac,2007,sac,kings,101,1505.6862,1513.2933,42.352486,phi,sixers,76,1397.2297,1389.6226,0.76851976
200612270tor,2007,tor,raptors,100,1437.1411,1441.3575,34.853901,min,timberwolves,97,1465.7225,1461.5061,0.60135603
200612270tor,2007,min,timberwolves,97,1465.7225,1461.5061,36.934132,tor,raptors,100,1437.1411,1441.3575,0.39864397
200612280dal,2007,dal,mavericks,101,1669.6318,1672.6138,57.980122,pho,suns,99,1652.4644,1649.4824,0.66250342
200612280dal,2007,pho,suns,99,1652.4644,1649.4824,55.921875,dal,mavericks,101,1669.6318,1672.6138,0.33749658
200612280den,2007,den,nuggets,112,1532.3363,1538.7542,45.010834,sea,thunder,98,1469.9105,1463.4927,0.71808815
200612280den,2007,sea,thunder,98,1469.9105,1463.4927,37.140568,den,nuggets,112,1532.3363,1538.7542,0.28191185
200612280sas,2007,uta,jazz,83,1576.4579,1568.4116,48.063484,sas,spurs,106,1662.0469,1670.0931,0.25571966
200612280sas,2007,sas,spurs,106,1662.0469,1670.0931,57.760487,uta,jazz,83,1576.4579,1568.4116,0.74428034
200612290cha,2007,lal,lakers,124,1580.0822,1565.6984,47.786999,cha,hornets,133,1359.1263,1373.5101,0.66736197
200612290cha,2007,cha,hornets,133,1359.1263,1373.5101,28.138971,lal,lakers,124,1580.0822,1565.6984,0.33263806
200612290cle,2007,cle,cavaliers,109,1535.9413,1542.4667,45.396164,mil,bucks,99,1522.902,1516.3766,0.65716964
200612290cle,2007,mil,bucks,99,1522.902,1516.3766,42.675461,cle,cavaliers,109,1535.9413,1542.4667,0.34283036
200612290det,2007,det,pistons,92,1609.4978,1601.8469,51.409142,ind,pacers,93,1489.6442,1497.295,0.77998507
200612290det,2007,ind,pacers,93,1489.6442,1497.295,40.674831,det,pistons,92,1609.4978,1601.8469,0.22001493
200612290gsw,2007,bos,celtics,100,1418.8492,1414.0817,32.090469,gsw,warriors,110,1498.1619,1502.9294,0.26265657
200612290gsw,2007,gsw,warriors,110,1498.1619,1502.9294,41.265846,bos,celtics,100,1418.8492,1414.0817,0.73734343
200612290hou,2007,hou,rockets,94,1586.0482,1590.3993,50.277645,atl,hawks,68,1368.3461,1363.995,0.86162353
200612290hou,2007,atl,hawks,68,1368.3461,1363.995,27.24608,hou,rockets,94,1586.0482,1590.3993,0.13837647
200612290lac,2007,lac,clippers,102,1493.4771,1500.5498,41.016235,sac,kings,93,1513.2933,1506.2206,0.61338764
200612290lac,2007,sac,kings,93,1513.2933,1506.2206,41.611031,lac,clippers,102,1493.4771,1500.5498,0.38661236
200612290mia,2007,mia,heat,81,1499.1719,1482.248,39.097832,njn,nets,91,1441.478,1458.4019,0.71254134
200612290mia,2007,njn,nets,91,1441.478,1458.4019,36.611973,mia,heat,81,1499.1719,1482.248,0.28745866
200612290min,2007,sea,thunder,82,1463.4927,1452.863,36.03854,min,timberwolves,101,1461.5061,1472.1357,0.36257374
200612290min,2007,min,timberwolves,101,1461.5061,1472.1357,38.040882,sea,thunder,82,1463.4927,1452.863,0.63742626
200612290nok,2007,nok,pelicans,99,1405.4911,1417.1699,32.399639,den,nuggets,89,1538.7542,1527.0753,0.45227632
200612290nok,2007,den,nuggets,89,1538.7542,1527.0753,43.794304,nok,pelicans,99,1405.4911,1417.1699,0.54772365
200612290pho,2007,pho,suns,108,1649.4824,1652.7698,56.220108,nyk,knicks,86,1403.1624,1399.875,0.88012123
200612290pho,2007,nyk,knicks,86,1403.1624,1399.875,30.682364,pho,suns,108,1649.4824,1652.7698,0.11987877
200612290por,2007,phi,sixers,98,1389.6226,1397.5574,30.454992,por,trailblazers,95,1396.4183,1388.4835,0.35097277
200612290por,2007,por,trailblazers,95,1396.4183,1388.4835,29.571581,phi,sixers,98,1389.6226,1397.5574,0.64902723
200612290tor,2007,chi,bulls,107,1561.4716,1571.0941,48.336189,tor,raptors,97,1441.3575,1431.735,0.52891409
200612290tor,2007,tor,raptors,97,1441.3575,1431.735,33.871044,chi,bulls,107,1561.4716,1571.0941,0.47108591
200612290was,2007,was,wizards,112,1577.6489,1579.3333,49.169498,orl,magic,111,1478.8248,1477.1405,0.75850922
200612290was,2007,orl,magic,111,1478.8248,1477.1405,38.56358,was,wizards,112,1577.6489,1579.3333,0.24149078
200612300chi,2007,cle,cavaliers,96,1542.4667,1537.5405,44.884712,chi,bulls,103,1571.0941,1576.0203,0.32290816
200612300chi,2007,chi,bulls,103,1571.0941,1576.0203,48.835224,cle,cavaliers,96,1542.4667,1537.5405,0.67709184
200612300dal,2007,dal,mavericks,94,1672.6138,1674.9059,58.178829,nok,pelicans,80,1417.1699,1414.8778,0.88555288
200612300dal,2007,nok,pelicans,80,1417.1699,1414.8778,32.170071,dal,mavericks,94,1672.6138,1674.9059,0.11444712
200612300ind,2007,cha,hornets,113,1373.5101,1394.5369,30.159706,ind,pacers,102,1497.295,1476.2683,0.21615601
200612300ind,2007,ind,pacers,102,1497.295,1476.2683,38.472424,cha,hornets,113,1373.5101,1394.5369,0.78384399
200612300mem,2007,tor,raptors,104,1431.735,1426.2491,33.314396,mem,grizzlies,110,1417.4814,1422.9673,0.37904674
200612300mem,2007,mem,grizzlies,110,1417.4814,1422.9673,32.982769,tor,raptors,104,1431.735,1426.2491,0.62095326
200612300mil,2007,was,wizards,102,1579.3333,1566.6184,47.880825,mil,bucks,119,1516.3766,1529.0914,0.44689143
200612300mil,2007,mil,bucks,119,1516.3766,1529.0914,44.00473,was,wizards,102,1579.3333,1566.6184,0.55310857
200612300njn,2007,min,timberwolves,92,1472.1357,1465.7091,37.371124,njn,nets,100,1458.4019,1464.8285,0.37834293
200612300njn,2007,njn,nets,100,1458.4019,1464.8285,37.279491,min,timberwolves,92,1472.1357,1465.7091,0.62165707
200612300orl,2007,orl,magic,97,1477.1405,1491.6838,40.086388,mia,heat,68,1482.248,1467.7047,0.63326395
200612300orl,2007,mia,heat,68,1482.248,1467.7047,37.578907,orl,magic,97,1477.1405,1491.6838,0.36673605
200612300sac,2007,gsw,warriors,96,1502.9294,1491.0607,40.021053,sac,kings,119,1506.2206,1518.0894,0.355582
200612300sac,2007,sac,kings,119,1506.2206,1518.0894,42.85479,gsw,warriors,96,1502.9294,1491.0607,0.644418
200612300uta,2007,uta,jazz,96,1568.4116,1571.2333,48.350315,por,trailblazers,86,1388.4835,1385.6619,0.83360505
200612300uta,2007,por,trailblazers,86,1388.4835,1385.6619,29.299152,uta,jazz,96,1568.4116,1571.2333,0.16639495
200612310den,2007,dal,mavericks,89,1674.9059,1680.1638,58.630962,den,nuggets,85,1527.0753,1521.8174,0.56840217
200612310den,2007,den,nuggets,85,1527.0753,1521.8174,43.244862,dal,mavericks,89,1674.9059,1680.1638,0.43159786
200612310det,2007,det,pistons,101,1601.8469,1591.8616,50.423054,pho,suns,108,1652.7698,1662.7551,0.57016164
200612310det,2007,pho,suns,108,1652.7698,1662.7551,57.11451,det,pistons,101,1601.8469,1591.8616,0.42983836
200612310hou,2007,hou,rockets,111,1590.3993,1591.8053,50.417461,mem,grizzlies,109,1422.9673,1421.5613,0.82338655
200612310hou,2007,mem,grizzlies,109,1422.9673,1421.5613,32.841026,hou,rockets,111,1590.3993,1591.8053,0.17661345
200612310lac,2007,lac,clippers,90,1500.5498,1504.8339,41.465595,nyk,knicks,80,1399.875,1395.5909,0.76045525
200612310lac,2007,nyk,knicks,80,1399.875,1395.5909,30.262619,lac,clippers,90,1500.5498,1504.8339,0.23954475
200612310lal,2007,phi,sixers,94,1397.5574,1394.5493,30.160921,lal,lakers,104,1565.6984,1568.7064,0.17602074
200612310lal,2007,lal,lakers,104,1565.6984,1568.7064,48.093487,phi,sixers,94,1397.5574,1394.5493,0.82397926
200612310sas,2007,atl,hawks,81,1363.995,1362.2854,27.087168,sas,spurs,95,1670.0931,1671.8027,0.088049293
200612310sas,2007,sas,spurs,95,1670.0931,1671.8027,57.90958,atl,hawks,81,1363.995,1362.2854,0.91195071
200612310sea,2007,bos,celtics,95,1414.0817,1409.7628,31.659883,sea,thunder,101,1452.863,1457.1819,0.31026304
200612310sea,2007,sea,thunder,101,1452.863,1457.1819,36.485512,bos,celtics,95,1414.0817,1409.7628,0.68973696
200701010cha,2007,min,timberwolves,102,1465.7091,1474.2797,38.264683,cha,hornets,96,1394.5369,1385.9663,0.45860845
200701010cha,2007,cha,hornets,96,1394.5369,1385.9663,29.328491,min,timberwolves,102,1465.7091,1474.2797,0.54139155
200701010por,2007,bos,celtics,89,1409.7628,1421.5077,32.835629,por,trailblazers,81,1385.6619,1373.917,0.39247751
200701010por,2007,por,trailblazers,81,1385.6619,1373.917,28.177464,bos,celtics,89,1409.7628,1421.5077,0.60752249
200701020chi,2007,chi,bulls,96,1576.0203,1571.7791,48.405712,pho,suns,97,1662.7551,1666.9963,0.51908082
200701020chi,2007,pho,suns,97,1662.7551,1666.9963,57.489056,chi,bulls,96,1576.0203,1571.7791,0.48091918
200701020cle,2007,cle,cavaliers,82,1537.5405,1544.6824,45.625767,sas,spurs,78,1671.8027,1664.6609,0.45085195
200701020cle,2007,sas,spurs,78,1671.8027,1664.6609,57.283211,cle,cavaliers,82,1537.5405,1544.6824,0.54914808
200701020dal,2007,sea,thunder,88,1457.1819,1453.1925,36.072598,dal,mavericks,112,1680.1638,1684.1532,0.13479245
200701020dal,2007,dal,mavericks,112,1680.1638,1684.1532,58.970547,sea,thunder,88,1457.1819,1453.1925,0.86520755
200701020den,2007,den,nuggets,97,1521.8174,1500.6281,41.024445,phi,sixers,108,1394.5493,1415.7386,0.78722185
200701020den,2007,phi,sixers,108,1394.5493,1415.7386,32.256222,den,nuggets,97,1521.8174,1500.6281,0.21277815
200701020nok,2007,gsw,warriors,97,1491.0607,1500.9498,41.058197,nok,pelicans,89,1414.8778,1404.9886,0.46577799
200701020nok,2007,nok,pelicans,89,1414.8778,1404.9886,31.186424,gsw,warriors,97,1491.0607,1500.9498,0.53422201
200701020orl,2007,orl,magic,91,1491.6838,1496.6526,40.607449,lac,clippers,86,1504.8339,1499.8651,0.62244725
200701020orl,2007,lac,clippers,86,1504.8339,1499.8651,40.944416,orl,magic,91,1491.6838,1496.6526,0.37755275
200701020sac,2007,sac,kings,112,1518.0894,1522.3845,43.304169,nyk,knicks,100,1395.5909,1391.2958,0.78258657
200701020sac,2007,nyk,knicks,100,1395.5909,1391.2958,29.844196,sac,kings,112,1518.0894,1522.3845,0.21741343
200701030bos,2007,bos,celtics,104,1421.5077,1416.3844,32.3209,cle,cavaliers,107,1544.6824,1549.8057,0.46669832
200701030bos,2007,cle,cavaliers,107,1544.6824,1549.8057,46.155521,bos,celtics,104,1421.5077,1416.3844,0.53330171
200701030hou,2007,hou,rockets,103,1591.8053,1594.6599,50.700619,sea,thunder,96,1453.1925,1450.3379,0.79795563
200701030hou,2007,sea,thunder,96,1453.1925,1450.3379,35.777748,hou,rockets,103,1591.8053,1594.6599,0.20204437
200701030mem,2007,gsw,warriors,135,1500.9498,1491.9413,40.11338,mem,grizzlies,144,1421.5613,1430.5698,0.4703725
200701030mem,2007,mem,grizzlies,144,1421.5613,1430.5698,33.752583,gsw,warriors,135,1500.9498,1491.9413,0.5296275
200701030mia,2007,mia,heat,95,1467.7047,1450.7238,35.817574,lac,clippers,110,1499.8651,1516.8461,0.59640694
200701030mia,2007,lac,clippers,110,1499.8651,1516.8461,42.724625,mia,heat,95,1467.7047,1450.7238,0.40359306
200701030min,2007,sas,spurs,101,1664.6609,1658.1273,56.702164,min,timberwolves,103,1474.2797,1480.8132,0.62721235
